399320.92000000 134267.30000000
396736.10000000 138763.71000000
396193.86000000 137456.20000000
397201.03000000 139062.16000000
397890.11000000 140776.83000000
396370.32000000 138606.67000000
398572.58000000 136966.61000000
398030.39000000 136385.94000000
400020.34000000 136911.99000000
398032.13000000 139915.06000000
400865.07000000 136946.96000000
395797.34000000 137915.95000000
396504.91000000 136901.48000000
396253.28000000 137576.27000000
397890.46000000 141137.81000000
396294.23000000 139340.23000000
397899.62000000 138869.53000000
397135.13000000 140875.53000000
397066.64000000 137266.56000000
398292.12000000 138589.38000000
400670.52000000 136902.49000000
398013.80000000 139680.57000000
398159.80000000 137286.88000000
394940.06000000 140742.67000000
395821.14000000 137996.13000000
397902.51000000 137920.30000000
396398.08000000 139137.72000000
400292.80000000 135186.58000000
399463.98000000 136632.07000000
397877.64000000 141581.49000000
396747.23000000 137025.68000000
398444.90000000 145224.58000000
396328.12000000 139396.18000000
397290.74000000 138770.24000000
401233.25000000 136947.07000000
400203.80000000 137872.89000000
400203.80000000 137872.89000000
394854.21000000 137502.90000000
394520.36000000 137518.72000000
394435.36000000 137499.82000000
397511.69000000 138828.47000000
401377.52000000 134696.22000000
396357.78000000 139294.24000000
396433.43000000 137617.28000000
395328.86000000 137364.07000000
397255.89000000 138833.94000000
397860.66000000 138814.90000000
401181.80000000 136904.63000000
397855.68000000 138813.47000000
397708.25000000 138815.66000000
397269.74000000 138809.04000000
400762.09000000 136948.32000000
400093.48000000 137697.24000000
398412.18000000 145141.40000000
397184.94000000 140483.78000000
400801.24000000 141076.10000000
397559.17000000 140290.93000000
393718.68000000 139276.33000000
397343.59000000 136696.01000000
397528.61000000 138770.97000000
396396.10000000 139162.23000000
397526.22000000 140456.43000000
394417.01000000 141545.55000000
397289.72000000 137346.14000000
394834.25000000 137504.57000000
397940.12000000 138752.83000000
396769.33000000 140949.77000000
395486.37000000 139553.37000000
395430.48000000 136931.62000000
397192.91000000 137809.85000000
396295.71000000 137347.68000000
394309.86000000 137457.10000000
397401.60000000 136503.48000000
397882.93000000 136821.43000000
395497.64000000 137290.81000000
398123.38000000 136966.02000000
401279.83000000 134663.08000000
396189.10000000 137642.70000000
394871.24000000 140920.63000000
394119.81000000 138630.84000000
393731.28000000 139248.17000000
395827.52000000 137076.23000000
400218.50000000 135217.81000000
398119.18000000 134229.64000000
397891.19000000 136633.46000000
398866.44000000 136104.48000000
396366.44000000 138806.78000000
396059.03000000 138272.99000000
394816.78000000 137108.34000000
400408.73000000 135027.96000000
397194.11000000 139081.09000000
397270.13000000 136746.84000000
394643.99000000 137458.15000000
391127.71000000 139733.78000000
393679.94000000 139355.81000000
395220.84000000 137348.04000000
396156.60000000 137007.60000000
398074.03000000 136432.07000000
392972.47000000 142551.26000000
397257.92000000 138946.65000000
391700.17000000 141990.11000000
393709.33000000 139297.21000000
398124.31000000 136952.41000000
394963.34000000 140897.34000000
398329.78000000 136905.23000000
397257.88000000 138049.93000000
394568.42000000 137461.23000000
397118.27000000 137384.18000000
400459.23000000 134903.21000000
400409.24000000 134769.95000000
398080.15000000 136862.18000000
398425.11000000 134419.16000000
396406.62000000 138574.89000000
397903.73000000 138835.38000000
399965.42000000 136956.31000000
395491.20000000 139684.67000000
396370.32000000 138598.40000000
396360.35000000 137751.03000000
396140.80000000 137911.97000000
394889.47000000 140873.67000000
396361.06000000 139284.07000000
396259.30000000 137115.71000000
398221.46000000 136161.65000000
393665.65000000 140603.90000000
397861.09000000 136586.37000000
397084.72000000 140072.09000000
398453.91000000 138320.97000000
398301.50000000 136758.54000000
397843.65000000 137691.01000000
397944.97000000 140667.70000000
395067.47000000 137505.21000000
397341.12000000 138768.29000000
397141.58000000 140608.79000000
400066.49000000 136950.93000000
395697.09000000 137008.11000000
391174.74000000 139754.04000000
398248.28000000 138612.72000000
397037.63000000 137954.93000000
396315.24000000 139267.12000000
398014.84000000 139659.06000000
394879.27000000 137468.61000000
402549.67000000 138901.29000000
396689.34000000 138091.12000000
397674.36000000 136435.08000000
395786.40000000 137423.52000000
395902.54000000 137224.31000000
398210.96000000 136854.77000000
395308.91000000 140088.61000000
394158.46000000 138526.86000000
401134.42000000 136896.27000000
400355.23000000 135412.24000000
394911.88000000 137502.39000000
395480.22000000 139558.52000000
396215.09000000 139343.54000000
393732.72000000 139235.95000000
392652.26000000 140583.03000000
397628.77000000 137634.95000000
396251.11000000 137553.19000000
401189.60000000 136954.68000000
396407.60000000 139108.50000000
395516.23000000 139642.00000000
400404.13000000 134862.86000000
392711.93000000 143389.49000000
397192.34000000 137789.64000000
397066.64000000 137266.56000000
395576.79000000 139546.39000000
397188.49000000 140851.77000000
397257.13000000 138753.56000000
397589.32000000 138934.20000000
396309.84000000 139485.72000000
396368.18000000 138817.25000000
394970.97000000 140828.92000000
401650.12000000 137207.91000000
399868.71000000 135483.59000000
396419.97000000 138764.72000000
400853.16000000 139663.98000000
400884.58000000 136947.75000000
396777.81000000 137153.09000000
397184.72000000 141810.74000000
400827.40000000 136948.84000000
399788.51000000 137216.39000000
393816.68000000 139080.99000000
397140.04000000 140158.41000000
398014.33000000 139653.22000000
397941.71000000 138687.82000000
399512.86000000 137601.44000000
400799.73000000 136955.15000000
397525.76000000 140473.81000000
397103.43000000 136567.81000000
397537.16000000 136429.36000000
395534.89000000 139604.71000000
395012.08000000 140766.06000000
400231.56000000 135215.42000000
392837.52000000 142889.31000000
393721.40000000 139270.18000000
394347.42000000 138067.42000000
400409.95000000 134918.30000000
394346.34000000 142201.76000000
398197.81000000 138613.35000000
399750.14000000 136308.00000000
396407.60000000 139108.50000000
396128.15000000 137680.33000000
396360.46000000 137588.68000000
397123.96000000 136906.38000000
397942.97000000 136519.12000000
397803.31000000 143174.07000000
400355.83000000 135449.68000000
395987.06000000 137997.94000000
396088.20000000 137994.87000000
400286.90000000 135188.15000000
397258.60000000 137847.39000000
394347.88000000 142038.72000000
397941.73000000 138679.79000000
395966.66000000 138503.22000000
393293.57000000 141827.54000000
397683.04000000 142324.84000000
397111.24000000 137110.29000000
395860.09000000 137123.58000000
396307.61000000 136788.18000000
396290.42000000 137016.66000000
396419.19000000 136795.61000000
398122.17000000 138612.05000000
397971.06000000 136461.09000000
395807.30000000 137994.17000000
398462.24000000 137020.98000000
397263.97000000 138558.25000000
400889.88000000 136951.82000000
402457.08000000 139114.17000000
397383.74000000 136635.10000000
397263.41000000 136574.85000000
396863.57000000 137460.50000000
396547.07000000 136903.12000000
396682.49000000 137097.16000000
395864.14000000 138175.98000000
396353.81000000 137953.30000000
398622.37000000 138587.13000000
396299.46000000 138119.49000000
399520.32000000 135331.15000000
396033.12000000 137080.40000000
396347.59000000 137029.57000000
399801.27000000 135268.39000000
397283.60000000 137229.96000000
396316.05000000 138003.42000000
394385.88000000 137973.67000000
399309.14000000 135171.14000000
392753.65000000 143094.18000000
394521.65000000 137463.27000000
399807.67000000 136173.17000000
396881.96000000 138816.72000000
395925.82000000 136482.50000000
395905.84000000 136894.63000000
397687.66000000 134750.42000000
398233.49000000 134365.40000000
399759.90000000 135732.29000000
396530.26000000 136235.36000000
397357.40000000 136507.99000000
396657.36000000 126116.95000000
396357.97000000 136635.16000000
397453.61000000 136572.32000000
395930.61000000 136828.60000000
398248.81000000 137351.34000000
398076.00000000 136439.30000000
397640.09000000 142754.92000000
395936.51000000 138183.16000000
397949.90000000 138905.14000000
396407.70000000 138825.77000000
393906.10000000 143038.76000000
397955.21000000 137030.12000000
400468.21000000 134929.87000000
397537.16000000 136429.36000000
396194.85000000 137088.26000000
398010.73000000 140081.33000000
397138.75000000 141048.75000000
394970.97000000 140828.92000000
394466.20000000 137594.74000000
397285.16000000 137019.84000000
397202.86000000 138932.68000000
400459.72000000 134889.73000000
394552.23000000 141770.13000000
394278.77000000 137496.79000000
397600.79000000 143702.57000000
394379.01000000 137497.93000000
394483.19000000 137242.12000000
396352.12000000 139513.29000000
396256.29000000 139311.70000000
394532.47000000 137408.00000000
396698.35000000 138159.71000000
396440.17000000 139137.62000000
397137.23000000 140922.48000000
396391.41000000 139180.70000000
397150.89000000 143246.65000000
394516.88000000 137739.81000000
397103.43000000 136567.81000000
401211.94000000 136951.86000000
397184.20000000 138774.93000000
394520.24000000 137335.33000000
394229.18000000 137493.17000000
402150.09000000 140217.13000000
396706.52000000 138002.11000000
395034.79000000 137427.61000000
397984.28000000 137924.44000000
398505.93000000 138687.90000000
407659.88000000 136262.53000000
392652.26000000 140583.03000000
400038.20000000 137900.90000000
400899.19000000 138370.97000000
399642.96000000 138283.29000000
396262.53000000 138068.42000000
398019.21000000 134422.51000000
396531.39000000 137733.56000000
394068.55000000 138845.79000000
395340.92000000 137064.70000000
397770.07000000 137254.95000000
396576.77000000 138386.85000000
397194.15000000 136516.41000000
393691.04000000 139495.11000000
399037.23000000 136551.16000000
395346.42000000 139418.29000000
396966.84000000 137806.79000000
395935.01000000 138685.68000000
396016.36000000 137087.92000000
397682.20000000 137390.94000000
395565.69000000 137542.45000000
397313.44000000 137599.78000000
397260.09000000 137229.87000000
397889.76000000 136579.88000000
395985.66000000 137561.81000000
397278.55000000 136502.52000000
395743.76000000 137408.03000000
395686.80000000 137280.70000000
395509.26000000 137522.61000000
394648.00000000 137263.68000000
400439.78000000 137546.46000000
397358.14000000 135085.41000000
397589.74000000 136834.68000000
396793.26000000 137645.95000000
397531.09000000 137229.35000000
399177.80000000 136581.71000000
399155.72000000 134576.96000000
395256.86000000 139650.43000000
397727.05000000 137129.18000000
392646.48000000 143583.12000000
395927.40000000 138724.01000000
395921.69000000 138070.77000000
395034.79000000 137427.61000000
395430.70000000 137240.97000000
395568.16000000 137458.44000000
398984.74000000 136391.14000000
396794.25000000 136964.26000000
396794.58000000 137565.11000000
398297.18000000 135310.64000000
396688.06000000 138079.93000000
398127.12000000 137315.72000000
400927.26000000 136951.19000000
400960.31000000 136947.74000000
397523.81000000 137018.15000000
397624.62000000 137960.91000000
397935.95000000 137998.69000000
398153.60000000 136347.79000000
398119.16000000 136850.64000000
398322.74000000 136905.73000000
398221.74000000 136911.28000000
397622.64000000 136367.90000000
397516.01000000 138770.13000000
396194.98000000 137584.11000000
398033.29000000 137026.23000000
397902.77000000 138719.88000000
394210.52000000 138507.08000000
396410.95000000 138810.37000000
399167.35000000 136394.39000000
396627.14000000 137355.39000000
396691.29000000 140387.30000000
398832.10000000 136149.05000000
397379.12000000 136343.99000000
396368.08000000 138822.56000000
397130.79000000 140988.49000000
393935.09000000 143117.88000000
394816.78000000 137108.34000000
397632.75000000 142840.51000000
396337.40000000 137825.96000000
395740.86000000 137442.47000000
396738.33000000 137096.39000000
397296.00000000 138771.53000000
395966.75000000 136704.97000000
397569.56000000 140421.78000000
398034.84000000 136755.61000000
396528.63000000 139654.26000000
391216.64000000 139719.84000000
397186.01000000 140367.32000000
399780.39000000 136359.57000000
396434.39000000 139502.11000000
397187.91000000 141294.23000000
392985.43000000 142496.30000000
397700.68000000 136355.77000000
397112.41000000 138003.06000000
394429.19000000 137498.55000000
396401.84000000 138500.22000000
394582.00000000 137408.91000000
396191.22000000 139270.06000000
396047.66000000 137950.00000000
396307.09000000 137153.04000000
398120.39000000 136344.06000000
397258.37000000 138845.27000000
396364.18000000 138917.89000000
397118.27000000 137384.18000000
396176.18000000 138169.06000000
398052.97000000 136454.10000000
397185.84000000 141238.58000000
397206.97000000 140193.78000000
397825.67000000 136501.42000000
402009.06000000 136767.77000000
397619.45000000 136979.92000000
397622.04000000 137223.17000000
396336.44000000 137497.81000000
397813.17000000 143181.74000000
394604.90000000 137504.77000000
395543.71000000 139588.22000000
397810.22000000 136631.33000000
395997.25000000 138434.70000000
396410.21000000 138685.33000000
397611.89000000 142965.35000000
398182.26000000 136676.82000000
396353.02000000 139320.50000000
398176.40000000 136918.20000000
398034.14000000 136911.26000000
396402.52000000 139125.59000000
395680.86000000 137345.61000000
397208.43000000 138656.29000000
400404.83000000 134932.22000000
394552.23000000 141770.13000000
398336.11000000 136904.29000000
394573.22000000 137418.49000000
396140.80000000 137911.97000000
396168.02000000 136916.85000000
397191.24000000 138384.67000000
396975.53000000 137139.58000000
395986.21000000 137500.89000000
396428.34000000 137631.49000000
396213.74000000 139336.13000000
395007.39000000 137514.14000000
397941.98000000 138674.98000000
396691.78000000 140377.58000000
397521.24000000 138770.99000000
397689.23000000 142312.75000000
398297.87000000 136164.44000000
397632.22000000 138762.79000000
393470.87000000 138262.65000000
400461.52000000 135022.35000000
396176.13000000 137218.12000000
398377.59000000 137217.96000000
397896.16000000 137469.66000000
396081.08000000 138197.13000000
393862.34000000 139121.26000000
396365.74000000 139263.29000000
397103.43000000 136567.81000000
397885.97000000 135118.50000000
395794.15000000 137580.78000000
395867.08000000 137550.87000000
394750.17000000 137509.83000000
396215.10000000 138126.41000000
396352.33000000 137565.76000000
396258.42000000 139318.55000000
392894.34000000 140889.15000000
405017.70000000 135060.19000000
395182.06000000 140225.08000000
396009.76000000 137953.17000000
399182.54000000 138536.28000000
399548.02000000 138814.96000000
404607.06000000 136990.60000000
395043.71000000 140682.07000000
400782.02000000 136895.35000000
393677.88000000 139291.85000000
394970.65000000 137773.60000000
395500.63000000 139670.33000000
394349.18000000 137435.69000000
403004.84000000 134284.12000000
402413.26000000 133908.89000000
398294.38000000 136903.44000000
397138.48000000 141215.00000000
400626.67000000 132708.06000000
396401.90000000 138509.94000000
398778.97000000 137554.02000000
393789.84000000 139230.75000000
406460.41000000 136670.83000000
397536.12000000 143734.68000000
396668.31000000 140461.02000000
401610.07000000 136849.67000000
398928.23000000 142610.63000000
397139.14000000 142043.13000000
397153.00000000 143161.96000000
400118.07000000 137212.78000000
401393.84000000 136177.04000000
399170.93000000 134369.85000000
397886.80000000 141155.58000000
402204.69000000 133721.34000000
397088.79000000 137959.45000000
397730.36000000 138446.23000000
397632.33000000 138756.02000000
398172.72000000 135347.16000000
398685.81000000 138418.97000000
397894.43000000 141582.72000000
396803.73000000 138650.76000000
399644.94000000 140191.21000000
400148.46000000 129023.53000000
397684.95000000 145701.90000000
397678.95000000 146124.26000000
395805.35000000 137959.03000000
394523.79000000 141846.96000000
401862.41000000 137679.88000000
398748.26000000 138531.08000000
399344.35000000 128678.31000000
397188.80000000 140156.84000000
397637.17000000 139632.11000000
397699.34000000 144623.03000000
397992.73000000 139870.39000000
396696.87000000 140651.91000000
396970.33000000 140835.31000000
395465.86000000 137237.70000000
403980.20000000 135818.48000000
399915.34000000 135387.41000000
397836.75000000 136644.08000000
398967.76000000 137841.85000000
399803.66000000 136284.27000000
397140.04000000 140158.41000000
398923.29000000 138776.71000000
392407.83000000 137915.93000000
401317.37000000 137991.22000000
394052.76000000 144192.58000000
396037.26000000 138096.80000000
396076.89000000 138733.91000000
396699.75000000 137688.48000000
395880.82000000 136570.59000000
395874.56000000 137431.64000000
394842.37000000 137468.60000000
395711.33000000 137666.78000000
399140.54000000 136505.23000000
399073.19000000 136393.57000000
396031.56000000 137753.59000000
396555.85000000 137729.62000000
397137.34000000 137802.82000000
396866.29000000 137823.52000000
397247.31000000 136979.78000000
396920.30000000 137786.81000000
399725.60000000 137770.75000000
396576.73000000 137399.13000000
397261.85000000 137470.80000000
402415.80000000 138732.96000000
397051.78000000 136961.98000000
398051.36000000 136571.24000000
397945.24000000 137108.46000000
397045.73000000 137501.85000000
396868.95000000 137139.51000000
399656.31000000 134430.27000000
397702.33000000 136832.40000000
394486.89000000 137707.09000000
396883.19000000 137252.47000000
395887.77000000 137995.72000000
395895.68000000 137950.94000000
397099.84000000 137495.93000000
396657.36000000 126116.95000000
396657.36000000 126116.95000000
398119.18000000 134229.64000000
398119.18000000 134229.64000000
398119.18000000 134229.64000000
398119.18000000 134229.64000000
398119.18000000 134229.64000000
399556.18000000 135646.60000000
397431.83000000 134921.33000000
397431.83000000 134921.33000000
398119.18000000 134229.64000000
397431.83000000 134921.33000000
398972.73000000 133597.43000000
398119.18000000 134229.64000000
396027.19000000 138505.86000000
397601.70000000 143006.14000000
393805.57000000 139201.25000000
396913.31000000 137142.77000000
400534.82000000 140950.81000000
400319.21000000 131043.13000000
397170.97000000 138000.20000000
396295.30000000 137560.75000000
397902.10000000 140674.55000000
396325.86000000 137563.43000000
397334.26000000 138769.63000000
397379.12000000 136343.99000000
397631.85000000 144269.89000000
396143.81000000 138250.84000000
399304.00000000 137598.67000000
397899.19000000 138760.66000000
397573.56000000 140228.27000000
396620.19000000 137221.95000000
396194.90000000 137501.31000000
398147.67000000 137281.83000000
397352.63000000 137230.54000000
398172.32000000 136771.35000000
399450.76000000 137651.85000000
397864.27000000 136644.30000000
397673.99000000 138810.29000000
397164.60000000 137227.69000000
397153.92000000 137143.57000000
403087.45000000 139836.82000000
397203.44000000 137117.69000000
395865.47000000 137227.39000000
398032.06000000 138804.48000000
399105.65000000 133294.70000000
402393.44000000 139115.14000000
398301.60000000 136789.08000000
397114.74000000 136864.86000000
402403.35000000 139085.95000000
396510.05000000 137022.64000000
397248.69000000 138809.30000000
396193.86000000 137456.20000000
396424.45000000 137648.32000000
397199.87000000 137019.46000000
401214.08000000 138515.32000000
396489.34000000 137019.93000000
396359.48000000 137611.68000000
397289.57000000 138827.34000000
397702.33000000 136832.40000000
398377.74000000 137156.92000000
398917.42000000 143163.94000000
400246.98000000 135205.60000000
397322.62000000 137403.53000000
396428.34000000 137631.49000000
400569.91000000 139385.83000000
393716.17000000 139283.51000000
395186.16000000 136867.22000000
402146.46000000 138790.52000000
397914.40000000 134525.56000000
396307.52000000 137561.52000000
397103.43000000 136567.81000000
399148.80000000 137834.89000000
396681.32000000 138124.90000000
400149.38000000 135256.04000000
399555.57000000 136308.48000000
396297.07000000 139313.29000000
402575.10000000 133892.90000000
393689.39000000 139331.05000000
397052.47000000 137303.51000000
395943.86000000 139516.10000000
393301.99000000 141808.04000000
395014.19000000 137510.22000000
394674.10000000 137462.18000000
396346.22000000 137801.04000000
393069.96000000 142473.91000000
394917.51000000 137502.27000000
395872.79000000 138340.46000000
395603.80000000 136550.41000000
395166.69000000 136452.92000000
396264.48000000 137644.69000000
396510.44000000 136765.87000000
394624.36000000 137455.80000000
392948.71000000 142622.37000000
396007.60000000 137144.04000000
395037.59000000 140699.52000000
394720.31000000 137312.79000000
391727.30000000 142028.47000000
396178.56000000 137037.03000000
396147.00000000 137077.84000000
400560.40000000 140483.41000000
396182.05000000 137848.01000000
394582.83000000 137394.52000000
397339.59000000 136963.38000000
400409.52000000 134926.19000000
398203.01000000 137309.29000000
394507.68000000 137501.40000000
394466.20000000 137594.74000000
396023.21000000 138360.33000000
397108.85000000 136690.03000000
396139.41000000 137034.63000000
396224.37000000 139361.61000000
396335.42000000 139425.55000000
393436.09000000 144066.78000000
398197.16000000 136917.38000000
396309.46000000 139293.14000000
396685.25000000 138193.35000000
394722.98000000 137418.36000000
399919.03000000 136288.98000000
396205.35000000 137430.18000000
396365.47000000 139268.67000000
394400.81000000 141910.36000000
400458.35000000 134960.61000000
396682.14000000 138276.87000000
397733.13000000 134708.44000000
393890.73000000 137582.10000000
395460.87000000 139548.99000000
395469.49000000 139539.06000000
396029.37000000 137227.38000000
396680.93000000 138012.12000000
396680.92000000 138269.83000000
396046.72000000 137078.85000000
396399.81000000 139144.37000000
403799.27000000 136464.69000000
395977.42000000 137960.81000000
395987.06000000 137997.94000000
394816.78000000 137108.34000000
394677.04000000 137405.63000000
396088.84000000 138349.19000000
398247.64000000 136858.19000000
399867.31000000 135411.57000000
398197.16000000 136917.38000000
396199.80000000 138107.06000000
393470.87000000 138262.65000000
396705.73000000 137012.68000000
393807.42000000 139196.48000000
396189.10000000 137642.70000000
393438.37000000 144059.34000000
393722.62000000 139260.83000000
396700.25000000 138001.82000000
395491.59000000 139677.89000000
396412.08000000 137027.16000000
399463.98000000 136632.07000000
394889.47000000 140873.67000000
393493.05000000 143949.06000000
396632.21000000 137279.33000000
394680.51000000 137427.40000000
397782.10000000 136498.25000000
393695.83000000 140648.61000000
395510.29000000 139655.09000000
392631.47000000 143637.06000000
396075.33000000 138401.28000000
396003.55000000 137953.21000000
398058.52000000 136288.13000000
399859.71000000 135482.22000000
396649.59000000 140357.89000000
396675.14000000 140430.60000000
400284.72000000 135267.69000000
398316.78000000 143148.83000000
393172.37000000 140382.97000000
405304.00000000 135883.52000000
397760.10000000 140009.95000000
404122.01000000 135919.37000000
397798.22000000 139143.11000000
406406.78000000 136662.54000000
397232.21000000 140326.39000000
392646.48000000 143583.12000000
396445.44000000 139593.32000000
401433.94000000 135915.19000000
397188.05000000 140525.31000000
396326.50000000 139399.57000000
396666.63000000 139345.87000000
399929.45000000 139214.72000000
397136.51000000 141013.79000000
397187.74000000 140726.13000000
401160.40000000 137722.29000000
404465.00000000 136376.61000000
393907.64000000 143033.07000000
396404.17000000 138812.10000000
399967.56000000 135802.63000000
398617.82000000 135086.41000000
400458.54000000 136591.30000000
396962.26000000 138821.48000000
404696.11000000 136785.50000000
403762.85000000 136461.84000000
400315.96000000 135341.15000000
405717.94000000 137249.09000000
400832.73000000 140992.28000000
401754.81000000 136968.47000000
394141.03000000 138696.71000000
401212.39000000 134779.96000000
397934.31000000 140218.50000000
398371.83000000 141320.41000000
397705.21000000 142161.74000000
398408.10000000 137292.77000000
399440.98000000 130016.50000000
401847.25000000 136349.87000000
393133.54000000 142358.92000000
405906.07000000 135866.77000000
398680.26000000 141607.12000000
396680.22000000 140296.55000000
400023.62000000 135744.98000000
396225.31000000 139545.70000000
399928.43000000 135027.30000000
399808.33000000 136593.94000000
399972.64000000 139061.70000000
400348.59000000 136632.31000000
401635.51000000 130795.19000000
397409.03000000 138617.70000000
401440.56000000 136034.61000000
393079.31000000 140064.10000000
398925.31000000 138585.92000000
397942.97000000 136519.12000000
397257.58000000 138968.98000000
399928.44000000 137336.22000000
397638.70000000 142761.58000000
398969.21000000 138825.95000000
397935.54000000 140378.07000000
398292.77000000 138160.89000000
394448.88000000 137951.05000000
400821.22000000 135428.22000000
396513.80000000 139638.36000000
396677.73000000 139699.54000000
401215.64000000 137030.90000000
405297.36000000 136941.20000000
400203.80000000 137872.89000000
400016.98000000 130639.14000000
396222.65000000 139354.42000000
398107.87000000 143145.69000000
396686.93000000 138345.75000000
401489.26000000 137081.15000000
397595.00000000 143101.81000000
401437.19000000 135497.46000000
402462.24000000 134053.84000000
396360.72000000 137032.91000000
397902.29000000 137959.09000000
398461.19000000 145179.47000000
401167.04000000 135078.34000000
403016.84000000 139664.21000000
397205.15000000 137947.82000000
399883.21000000 136309.46000000
397939.75000000 138757.44000000
407024.57000000 135308.68000000
393947.62000000 143090.26000000
395532.10000000 139611.96000000
402484.33000000 131092.19000000
398972.59000000 133674.20000000
402222.87000000 136717.05000000
407512.62000000 136342.94000000
399929.91000000 139221.35000000
399860.66000000 128300.60000000
405657.56000000 133945.18000000
403182.24000000 138948.95000000
399311.17000000 129395.33000000
399642.96000000 138283.29000000
396658.36000000 140480.38000000
401612.66000000 137303.06000000
395791.66000000 137997.15000000
402971.44000000 140658.50000000
406440.57000000 136617.72000000
397747.68000000 143133.95000000
405257.61000000 136941.92000000
400667.44000000 132751.21000000
398961.92000000 138224.88000000
399240.51000000 138287.26000000
402694.09000000 139244.36000000
402014.55000000 136820.20000000
399817.66000000 144131.79000000
398259.66000000 143145.77000000
393087.18000000 142315.72000000
402321.64000000 139427.88000000
397700.68000000 136355.77000000
395870.79000000 137285.84000000
396769.33000000 140949.77000000
397675.24000000 142371.70000000
394488.42000000 137730.65000000
399642.96000000 138283.29000000
398629.39000000 136952.71000000
406565.84000000 137369.53000000
401549.98000000 133141.29000000
399463.98000000 136632.07000000
396050.54000000 138520.62000000
399925.06000000 141488.61000000
397137.20000000 142175.15000000
394570.14000000 141732.62000000
397577.17000000 144189.20000000
399604.72000000 143420.32000000
396430.85000000 138767.41000000
394214.09000000 138498.35000000
391680.33000000 142022.56000000
399183.45000000 138092.93000000
402687.50000000 139127.37000000
397538.02000000 136461.12000000
395254.20000000 136812.79000000
404318.72000000 136264.08000000
395465.86000000 137237.70000000
394939.40000000 140937.28000000
400865.12000000 129513.66000000
400840.70000000 141067.56000000
393904.31000000 139041.44000000
